merchant,n_charges,avg_monthly_usd,usage_intensity,trial_prob,duration_months,user_priority,monthly_charge_jmd,duration_score,cost_efficiency,value_score,risk_label
AMZN,7,6.012988135991749,0.2686677846278276,0.4087513531589701,1.0,0.5,938.0261492147129,0.020833333333333332,0.6702186464155936,25.871729401840117,High
AMZN,9,21.403220109180047,0.8151832322927528,0.8653735003898717,14.43191391065875,1.5,3338.9023370320874,0.300664873138724,0.5713041505911858,53.27412005618226,Medium
AMZN,9,26.05096959013803,0.35917265055930025,0.8900867436129981,24.040508965711794,1.0,4063.951256061533,0.5008439367856624,0.2068095676726387,28.448549307374893,High
ADBE,7,23.008106933160036,0.4799564934633127,0.6631622603104949,19.768293752436744,0.5,3589.264681572966,0.4118394531757655,0.31290481319754976,29.236534225241506,High
ADBE,7,25.748947973882963,0.9656889165603693,0.6894114730235884,12.793196265405264,1.0,4016.835883925742,0.266524922195943,0.5625602165610006,52.68995720371418,Medium
NFLX,7,10.012738088772187,0.2421721230472771,0.46391358659611753,1.829076854500099,1.5,1561.987141848461,0.0381057678020854,0.36279605173958984,30.32900538101843,High
AMZN,9,27.222198491412065,0.7212540974297396,0.7879402857199824,1.1851754772409389,1.0,4246.662964660282,0.02469115577585289,0.39742607360897625,33.70478270504652,High
NFLX,6,13.05483626619907,0.7551177893054172,0.7636006417999969,5.077983244100521,1.5,2036.5544575270549,0.10579131758542752,0.8676299425453505,55.53505555543201,Medium
AMZN,3,5.335120356299775,0.22099815752363516,0.27297766562471093,23.16488611614534,1.5,832.278775582765,0.4826017940863612,0.6213491245685147,50.13405270771029,Medium
AMZN,7,26.084791158226768,0.5009968366121956,0.6278221421600838,39.15903404261253,0.5,4069.227420683376,0.8158132092210945,0.288097094724595,39.87699723127351,High
ADBE,2,28.545531724118167,0.35020192531296834,0.681061151391379,3.3147485906698084,1.0,4453.102948962434,0.06905726230562101,0.18402280715815963,19.950475558446218,High
ADBE,3,21.38895493543372,0.7719062434000892,0.46977457732465605,17.230639960311436,1.0,3336.67696992766,0.3589716658398216,0.5413351744371493,51.95157298239044,Medium
SPOT,5,10.785915761585617,0.6224833190290374,0.5969930953484411,10.236107727157998,1.5,1682.6028588073561,0.21325224431579162,0.8656891071493877,56.69313692727398,Medium
ADBE,5,11.293611607063259,0.47598305486054704,0.6989225394768109,1.0,1.0,1761.8034107018684,0.020833333333333332,0.632193320553264,33.454653234162514,High
SPOT,6,16.664821835890486,0.7793632650477182,0.9111700112244098,9.394666357389506,1.5,2599.712206398916,0.19572221577894802,0.7015045879781585,52.14401787699307,Medium
SPOT,8,27.445776990035487,0.23515557000841703,0.8365690591568703,19.675079592115235,0.5,4281.541210445536,0.40989749150240073,0.12852008348704777,14.633237254302337,High
SPOT,5,8.73994140368896,0.7536218805843591,0.7747207027309788,3.87760189479185,1.0,1363.4308589754778,0.08078337280816354,1.0,51.34076353010351,Medium
SPOT,6,25.649341739587175,0.8653743120928243,0.43605853440964126,27.318520569643642,1.5,4001.2973113755993,0.5691358452009092,0.5060798367919943,66.30074339646268,Medium
SPOT,7,12.28257021762876,0.8786215968075725,0.7375125317821497,3.2343407353392584,1.0,1916.0809539500865,0.06738209865290122,1.0,55.31384572715079,Medium
NFLX,1,25.214654235727448,0.7836735930196038,0.829599624285661,1.0,1.0,3933.4860607734818,0.020833333333333332,0.46620127269633055,36.57541191037813,High
ADBE,3,28.006779940038466,0.40801416699826876,0.3444530491832627,2.0913736690505496,0.5,4369.057670646001,0.04357028477188645,0.21852610396758185,20.292705657352496,High
SPOT,7,15.687346799858005,0.981808022717827,0.42102728558588487,21.76827213414101,1.5,2447.226100777849,0.4535056694612711,0.9387897474734674,77.94621682111499,Low
AMZN,4,14.126266352638272,0.3795936438224399,0.9506084253139637,6.481115554058902,0.5,2203.6975510115703,0.13502324070956045,0.4030721575820482,17.247734558920623,High
ADBE,7,25.055532974282546,0.6386253991024257,0.4369127583407139,19.131374116673506,0.5,3908.663143988077,0.3985702940973647,0.38232597152767955,38.79414390525483,High
ADBE,7,18.237072059484852,0.16107417806946867,0.9148682340932032,9.091794789538747,0.5,2844.983241279637,0.1894123914487239,0.13248358416094774,5.823267887594469,High
SPOT,10,22.11122621157993,0.9804488986363927,0.7701083480523148,7.860027430574199,1.5,3449.351289006469,0.1637505714702958,0.6651251874870598,58.58373571224096,Medium
NFLX,3,20.57073092402949,0.7039859218646632,0.80293926746426,19.735382388316673,1.5,3209.0340241486006,0.4111537997565973,0.5133404771550747,52.1878455667678,Medium
SPOT,4,8.822221141119908,0.7533775452463684,0.8421037234154781,6.609101408562913,1.0,1376.2664980147056,0.13768961267839402,1.0,51.74534415645206,Medium
NFLX,4,26.119759007239043,0.06577670341114461,0.8227861860172946,19.435842844422545,1.5,4074.6824051292906,0.4049133925921364,0.03777410621949922,20.69869578236581,High
AMZN,6,9.894377785328405,0.7634178142206718,0.8760128560700897,1.273158303537043,0.5,1543.5229345112311,0.0265241313236884,1.0,42.09211153532768,Medium
ADBE,9,28.30705360176952,0.7747234292206013,0.6865496116751252,12.137467979523008,1.5,4415.900361876045,0.25286391624006266,0.4105284711646069,49.52826838660789,Medium
AMZN,7,11.264282285553696,0.6717727263622298,0.6863170975616923,14.551604686627218,1.0,1757.2280365463766,0.3031584309714004,0.8945612902791465,53.13475169203852,Medium
NFLX,5,23.34702433184355,0.29190961379034364,0.6057203763755332,27.523194547558905,0.5,3642.1357957675937,0.5733998864074772,0.18754613627069466,25.36180000169827,High
NFLX,6,12.116384837339801,0.4896900421608815,0.4991666434447013,3.048243203632208,1.0,1890.156034625009,0.06350506674233766,0.6062328599679838,37.27998311424729,High
AMZN,5,12.944635214671596,0.11043437130871647,0.7795872144712973,11.12275769636739,1.5,2019.363093488769,0.23172411867432063,0.12796927392385948,20.611557737146537,High
NFLX,6,12.750046319557633,0.4715870664591526,0.8358446344441575,6.81418285127298,1.0,1989.0072258509908,0.14196214273485375,0.5548062979219606,32.3624868268659,High
AMZN,6,23.69730635065208,0.24382385260040484,0.8003578878914112,5.7901948233989415,1.0,3696.779790701725,0.12062905882081128,0.15433643532677008,15.516817946663842,High
ADBE,9,18.920377949234826,0.34909698649408205,0.8524984622843378,1.3541757924049058,1.5,2951.578960080633,0.028211995675102203,0.27676269530456193,25.309799935049003,High
AMZN,4,27.07381139618743,0.1626004084036986,0.791804125652729,1.7296780990912293,1.0,4223.514577805239,0.03603496039773394,0.0900872836249034,9.487339801219292,High
ADBE,7,12.68431798010112,0.23005436774689703,0.8705433747498088,21.76721150419233,1.5,1978.7536048957747,0.4534835730040068,0.2720536903613595,31.98191199529394,High
AMZN,5,22.299813051418607,0.07656864182011625,0.5016514995510819,16.623702917610334,0.5,3478.770836021303,0.346327144116882,0.05150400250681383,11.384732093596318,High
NFLX,5,23.823714991577766,0.9199013664369213,0.7228920337624352,5.781827576276779,1.0,3716.4995386861315,0.12045474117243289,0.5791926448680197,47.578178471015754,Medium
AMZN,7,8.787052825748955,0.5304106879754034,0.8142068564898761,21.157125273730532,0.5,1370.780240816837,0.44077344320271944,0.905441275636455,44.02125242955999,Medium
NFLX,6,15.014733932995279,0.3967419712627397,0.7715254802767821,1.0105771861015511,1.5,2342.2984935472637,0.021053691377115647,0.3963526490378447,30.764535444104474,High
AMZN,8,17.070437358760277,0.5350292127687839,0.7843560855708507,11.762718561168976,1.5,2662.988227966603,0.24505663669102032,0.470136647519065,42.16536720475289,Medium
AMZN,5,13.892184747359359,0.6282932284815527,0.37843246383711443,24.315455751513966,1.0,2167.1808205880598,0.5065719948232076,0.6783957022321266,56.12983565660655,Medium
SPOT,6,13.052814899228453,0.9218787933693491,0.8449300279919641,21.906095806115392,1.0,2036.2391242796386,0.45637699596073733,1.0,64.72517161355277,Medium
NFLX,6,22.160497349941046,0.17869295228631332,0.932284934913287,5.597547875833356,1.5,3457.037586590803,0.11661558074652824,0.12095370613610487,17.31574671695592,High
SPOT,10,10.396659941487215,0.2955524986352176,0.6503684535077969,16.408910704825654,1.5,1621.8789508720056,0.3418523063505345,0.4264145893468642,38.31772054887455,High
NFLX,5,22.734768631278218,0.9757893363441147,0.5828418717402148,6.692242849059982,0.5,3546.623906479402,0.13942172602208294,0.6438086211717384,46.77847736073242,Medium
SPOT,4,28.376104909768262,0.3711929866485244,0.6411249515893834,22.001344370881064,0.5,4426.672365923849,0.4583613410600222,0.1962177267610524,24.55005868780851,High
ADBE,3,19.129938029443778,0.022561650757327634,0.6732258448022705,9.07974084407494,1.0,2984.2703325932293,0.1891612675848946,0.01769084462474626,9.083097989260127,High
AMZN,6,20.285855918486853,0.1476434926371588,0.7213545072142151,17.370739777173284,1.0,3164.593523283949,0.36189041202444344,0.10917224288964465,18.718886877087073,High
NFLX,3,6.723317553102227,0.026338701748552018,0.6949938304553465,1.0,1.0,1048.8375382839474,0.020833333333333332,0.05876273478202512,5.688488631843656,High
NFLX,4,26.611922590445705,0.9899231424207284,0.6281651173255177,10.699937600131893,1.0,4151.45992410953,0.22291536666941444,0.5579772406839184,53.13086602990573,Medium
AMZN,4,12.136194679996638,0.27887084899122305,0.8658219984315163,9.589672814265228,1.0,1893.2463700794756,0.19978485029719226,0.3446766342470624,22.323665940203647,High
NFLX,5,20.376279138214123,0.923542756936226,0.9163694384995853,11.298586245373567,1.0,3178.6995455614033,0.23538721344528266,0.6798660962620453,50.17540720660952,Medium
NFLX,7,29.477804243620056,0.9958862757597158,0.8916814893469013,14.274592207532125,1.0,4598.537462004729,0.29738733765691927,0.5067641406713278,49.938486224127466,Medium
SPOT,3,19.887565014320195,0.5998412211431142,0.7960130890925228,30.02838982017272,1.0,3102.4601422339506,0.6255914545869317,0.45242433202193977,46.3387682964607,Medium
NFLX,5,23.11773718660944,0.033196315065561754,0.6518148789223575,18.48353720632352,0.5,3606.3670011110726,0.3850736917984066,0.021539509769660868,8.050662973999843,High
ADBE,5,16.1329904555938,0.08159163038692696,0.7064217865690461,2.97596824105062,1.5,2516.7465110726325,0.06199933835522125,0.07586159919778232,15.297945551897211,High
ADBE,4,6.5091460878764344,0.48158905510787775,0.767661084803348,20.977248046833704,1.5,1015.4267897087237,0.43702600097570216,1.0,58.858405405578665,Medium
AMZN,7,24.939983737244713,0.40617201291148597,0.4956316286518701,1.562393261485147,1.0,3890.6374630101755,0.032549859614273896,0.24428966184824696,25.00500732746288,High
NFLX,9,5.8749710315996415,0.6061773057817677,0.9486218374451217,11.680638964087912,1.5,916.4954809295441,0.24334664508516482,1.0,55.03965773890533,Medium
AMZN,8,22.51644572219635,0.43884780971136395,0.8098376318490893,25.721752222713146,1.0,3512.565532662631,0.5358698379731905,0.2923515206123905,35.05673711157744,High
ADBE,7,5.573039328740924,0.9340768492714844,0.6403258531129471,1.2792962444857072,0.5,869.3941352835841,0.026652005093452235,1.0,50.750384475453295,Medium
NFLX,8,26.557630914416766,0.5347397154135111,0.3005940495790202,22.740877238958614,1.0,4142.990422649015,0.4737682758116378,0.30202602623144476,44.26147160313042,Medium
NFLX,7,8.940900895824514,0.6937260614624422,0.7373330154821451,19.230783053942222,0.5,1394.7805397486243,0.4006413136237963,1.0,51.43448611890267,Medium
AMZN,5,17.85678738606378,0.8964852726424966,0.5066048117595813,8.408720404353906,0.5,2785.6588322259495,0.17518167509070637,0.7530626197706927,49.168260041082824,Medium
ADBE,10,19.928767612078683,0.14687187583320738,0.5894326071522077,4.43360734185051,0.5,3108.8877474842748,0.09236681962188563,0.1105476354776118,7.304195211867206,High
NFLX,5,16.438635184335304,0.22973465411852856,0.7027584596923458,6.239167950795228,1.0,2564.4270887563075,0.12998266564156724,0.20962931369519702,18.174295544923105,High
AMZN,4,13.51908723372218,0.10731866047401506,0.8336093705517855,41.5536066906089,0.5,2108.97760846066,0.8657001393876854,0.11907460017676125,22.0014544117215,High
ADBE,5,16.695357404524295,0.13963839922991228,0.8450301016930838,2.703213012234987,1.0,2604.47575510579,0.05631693775489557,0.1254585893370017,9.391421962131878,High
AMZN,4,12.785393847028967,0.5125839669342331,0.7610279769863508,10.398706073237213,0.5,1994.5214401365188,0.2166397098591086,0.6013705636295427,31.07902285711468,High
SPOT,10,15.953058677021579,0.321179258967464,0.7115068759857629,1.0429245573102839,0.5,2488.6771536153665,0.021727594943964246,0.3019915479563332,13.722419868411581,High
NFLX,5,13.972824774950766,0.4231728395267549,0.6406769080899056,2.949165614695486,1.5,2179.7606648923193,0.061440950306155956,0.4542812706190033,35.97808708758304,High
SPOT,3,19.15512058767863,0.9824898317940618,0.78357368845347,17.292372005914757,1.0,2988.1988116778666,0.3602577501232241,0.769368556540991,59.29508062695851,Medium
ADBE,5,10.948104056124587,0.1567043477959481,0.8420240301284306,4.324737224604628,1.5,1707.9042327554355,0.09009869217926308,0.21470066459811082,19.690753901386334,High
SPOT,5,29.716413872850314,0.5408120707980756,0.48583977465631045,48.0,0.5,4635.760564164649,1.0,0.27298654193878463,47.428095719233895,Medium
SPOT,10,17.52174883455414,0.09887115505365096,0.7686009618160915,8.33739123987253,1.5,2733.3928181904457,0.1736956508306777,0.08464151265997204,17.895549311634404,High
ADBE,4,9.85405193536274,0.3184963132638786,0.7990686774839519,8.721423624670456,0.5,1537.2321019165875,0.18169632551396783,0.48482032876380565,20.898442259268084,High
AMZN,8,16.926668739181814,0.5275259236745986,0.9604969117264446,1.0,1.5,2640.560323312363,0.020833333333333332,0.4674805761869872,33.6261717723493,High
SPOT,10,26.660378238120607,0.9466317459653377,0.9430764918073249,37.627313554163266,1.5,4159.019005146814,0.7839023657117347,0.5326059541487226,67.16551299836168,Medium
AMZN,8,5.54516982810989,0.391228221283483,0.9331650633660951,2.297317937849286,1.0,865.0464931851428,0.04786079037186012,1.0,37.2692237806429,High
SPOT,9,21.98885297768222,0.06490669621466982,0.8492205540210146,9.275134639778246,1.0,3430.2610645184263,0.19323197166204678,0.04427699999668976,8.479950200926623,High
AMZN,5,18.699194919848203,0.38816144796031693,0.7656922233652688,6.04371001048532,1.5,2917.0744074963195,0.12591062521844418,0.31137285558880196,31.09154710851163,High
ADBE,8,9.238949859253388,0.14574117587397772,0.8881855074885201,6.445721040291035,1.5,1441.2761780435285,0.13428585500606324,0.23661971018493316,20.322091793666438,High
SPOT,8,25.436910982623015,0.2299896132914453,0.48447184881810545,12.370327825148355,1.0,3968.15811328919,0.25771516302392405,0.13562355121376207,22.79941185574726,High
ADBE,11,14.222115559350142,0.6180906231649904,0.4334141465739713,13.019661314194023,0.5,2218.6500272586222,0.2712429440457088,0.651897343175469,41.78668034353625,Medium
SPOT,6,12.345050720387686,0.06742386620368168,0.48386127404855245,2.0109255587536596,0.5,1925.8279123804791,0.04189428247403457,0.08192416669337624,4.526924771234101,High
ADBE,7,25.703129796422527,0.46472375625003737,0.5235110985656807,8.307849939921631,0.5,4009.688248241914,0.17308020708170066,0.27120651838753096,23.862881012413368,High
ADBE,10,20.963126154791617,0.6094615860107644,0.8583529763388996,18.755086849022458,0.5,3270.2476801474922,0.3907309760213012,0.4360954431441927,32.74588008104345,High
SPOT,6,27.45647709187061,0.4218583923674969,0.5914724605606965,7.028454053968657,1.5,4283.210426331815,0.14642612612434702,0.23046933021811558,33.20605127117602,High
SPOT,8,20.747092591779985,0.01912635062373036,0.5892747523426002,2.1754494798210624,0.5,3236.546444317678,0.0453218641629388,0.013828215114325151,0.0,High
SPOT,1,23.520441448302883,0.9855193569028654,0.5950411809876338,4.508841839675028,1.5,3669.18886593525,0.09393420499322974,0.6285082015163297,58.701023155010446,Medium
NFLX,8,25.911147406490322,0.3671157673405353,0.729364707790107,2.864867826070568,1.5,4042.13899541249,0.059684746376470164,0.21252383862895557,26.878217028500096,High
AMZN,4,6.368490897748423,0.7785771869332669,0.8269276523721244,1.6135929402322997,0.5,993.484580048754,0.03361651958817291,1.0,43.460480478787126,Medium
NFLX,8,24.401223971734506,0.32564649218745323,0.7387231096039796,5.689703812004355,0.5,3806.590939590583,0.11853549608342406,0.20018247398040587,13.323164039826318,High
NFLX,9,20.34266204623942,0.47501675699341883,0.9094085699161824,9.342794098319056,0.5,3173.455279213349,0.19464154371498033,0.35026150160216957,20.898616960655243,High
ADBE,3,6.737694912879831,0.38846364261099653,0.8134300719916492,1.0,1.0,1051.0804064092536,0.020833333333333332,0.8648291017193573,34.92735240810576,High
SPOT,1,17.714448046717877,0.3425392295096077,0.5513270916120434,11.110741649310448,1.5,2763.453895287989,0.23147378436063434,0.2900507218228624,35.044383165694995,High
AMZN,5,7.0614519495988475,0.021851377207778744,0.9266347615392998,48.0,0.5,1101.5865041374202,1.0,0.046416892794307184,19.583108879668213,High
ADBE,6,23.39868004308056,0.3600209378545035,0.572484215273982,39.93255251992304,1.0,3650.1940867205676,0.8319281774983968,0.2307956712889251,42.11479445954175,Medium
NFLX,3,18.662542847447078,0.88948999039953,0.9482769685113381,21.205281024752615,1.5,2911.356684201744,0.4417766880156795,0.714926683092283,61.37812946201488,Medium
SPOT,3,28.839338435307432,0.6903933385936837,0.9083622827499844,3.7165330767254656,1.5,4498.936795907959,0.07742777243178053,0.35908937724544787,37.99929465849144,High
ADBE,4,9.578384289294245,0.14542285909543984,0.5149323624739697,1.0,1.5,1494.2279491299023,0.020833333333333332,0.2277359960248915,22.852933569709272,High
SPOT,5,20.15083631300946,0.5911550046227392,0.627518122900975,21.516125624385584,0.5,3143.530464829476,0.44825261717469966,0.44004749637196483,37.19604780050083,High
ADBE,9,10.289553364262284,0.8922308599488715,0.6203502894562725,1.0,0.5,1605.1703248249164,0.020833333333333332,1.0,49.64917145662206,Medium
SPOT,2,20.351624618184957,0.7000340409648554,0.6756229247197139,2.7624421939130634,1.5,3174.8534404368534,0.057550879039855486,0.5159544169800686,45.20430975864806,Medium
NFLX,5,23.06624255902141,0.14868439235669673,0.6055963034994658,9.435082286772928,1.5,3598.33383920734,0.19656421430776935,0.0966896051510641,22.707932704679756,High
AMZN,3,23.057608233238465,0.8678324967344967,0.6198983069426651,2.35769869617303,1.0,3596.9868843852005,0.049118722836938127,0.5645636494184259,45.41189293761236,Medium
NFLX,7,25.37684976706525,0.3015440132888654,0.9505914239038906,21.533918282790516,1.0,3958.7885636621786,0.44862329755813574,0.17823962551897432,23.79235545036868,High
AMZN,3,26.338755698957918,0.4540761443123418,0.7983570555231255,18.01559868946725,1.5,4108.845889037435,0.37532497269723436,0.258597719745531,37.4949958075925,High
SPOT,5,6.931793156679426,0.5261427596891464,0.4266817478870659,16.91571421164986,1.0,1081.3597324419904,0.3524107127427054,1.0,56.52765772426937,Medium
ADBE,4,13.581678926810103,0.8505066043781953,0.7173408333260319,20.322159919933554,1.5,2118.741912582376,0.4233783316652824,0.9393241538415071,68.8226477691251,Medium
NFLX,6,22.178063008995142,0.9316074951476611,0.8394264128499946,2.976949192500569,1.0,3459.7778294032423,0.06201977484376186,0.6300871460932901,45.99283501843955,Medium
AMZN,8,17.464657184780304,0.929652877790556,0.837519996769219,15.662872811535264,1.5,2724.4865208257274,0.326309850240318,0.7984578809259781,63.445979661335805,Medium
NFLX,5,9.766898668869787,0.00795418127854064,0.7129259083665607,5.267297946959646,0.5,1523.6361923436868,0.10973537389499262,0.012216029184207387,0.0,High
AMZN,7,18.81773925416745,0.9218884855854572,0.7905343229944912,13.1897605218124,1.5,2935.567323650122,0.2747866775377583,0.7348559301946637,61.039704915956904,Medium
NFLX,4,15.185891319153594,0.054386966001572334,0.519263439764288,1.5616012022970178,0.5,2368.9990457879608,0.03253335838118787,0.05372121220139583,2.665688314814109,High
AMZN,5,14.750956941357627,0.26577365681743537,0.4991282538364283,14.673243709756147,1.5,2301.14928285179,0.3056925772865864,0.27026076125842297,34.88511936060188,High
AMZN,6,25.243842935891596,0.5149878547278329,0.7163675408243462,42.95286737056156,0.5,3938.039497999089,0.8948514035533659,0.30600799729800165,41.392274217420656,Medium
SPOT,8,15.18995834580453,0.47992568900439403,0.8124443962708615,1.0,1.0,2369.633501945507,0.020833333333333332,0.47392396813611043,27.91337059613832,High
AMZN,5,5.661362637010604,0.604709793887392,0.7462738391838075,1.1823256795232369,0.5,883.1725713736543,0.024631784990067435,1.0,39.229647520283,High
SPOT,5,6.451583472277282,0.4794462287370058,0.738246377014639,1.5836954979771893,1.0,1006.4470216752559,0.03299365620785811,1.0,42.46786594542037,Medium
AMZN,7,26.40610104229051,0.9343756796404208,0.7126916875586868,6.757304577062212,1.5,4119.351762597319,0.14077717868879608,0.5307726109265305,54.12963981621548,Medium
ADBE,5,29.015020250313032,0.240548848214587,0.8928713160633283,4.123077181748213,1.0,4526.343159048833,0.08589744128642111,0.12435740840745672,12.413100281167969,High
ADBE,4,22.21023341139269,0.27402469403848584,0.39195528863465245,19.735817560898074,1.0,3464.7964121772598,0.4111628658520432,0.18506651120869727,30.580479251486636,High
ADBE,4,14.109207352502006,0.9207379356930562,0.7409822004860253,7.704595917799573,1.0,2201.0363469903127,0.16051241495415777,0.978869236970049,58.325279694939816,Medium
AMZN,3,28.465007894868187,0.07673951374525623,0.3639448743345335,7.952285014728204,1.5,4440.541231599437,0.16567260447350426,0.040438868326692724,21.99579911734461,High
SPOT,6,21.570077159393396,0.6095608219048099,0.8640412943560623,15.149316288735815,0.5,3364.93203686537,0.31561075601532945,0.423893352861297,30.48047463038569,High
SPOT,8,26.10833872998344,0.6817359520656108,0.8418824654624817,5.392420561247631,1.0,4072.900841877417,0.11234209502599231,0.3916771337595805,33.75765563300376,High
AMZN,7,24.146307600925233,0.5055417234297395,0.9534342736303696,5.22875227659452,1.5,3766.8239857443364,0.10893233909571916,0.31404908679103893,31.43927324560559,High
ADBE,8,14.47848289431481,0.6942318788231372,0.7732068622995995,16.972691399303265,1.0,2258.6433315131103,0.3535977374854847,0.7192382142769989,49.38308555759554,Medium
ADBE,10,16.96755502126964,0.172754646011967,0.6724177497521514,18.17181005326539,0.5,2646.9385833180636,0.3785793761096956,0.1527220443329143,15.045575311808651,High
SPOT,7,9.653303859202488,0.8526322327715399,0.30224722622636424,1.0,1.0,1505.9154020355882,0.020833333333333332,1.0,59.899425256417395,Medium
ADBE,8,12.300352511018351,0.14002568946988558,0.7384319391923311,1.8628819389346103,1.0,1918.8549917188627,0.03881004039447105,0.1707581421074567,11.69682949209313,High
NFLX,10,24.453141532163045,0.4008124443157497,0.7934845387203968,2.8758215043608333,1.0,3814.690079017435,0.05991294800751736,0.24586561431497295,21.099902640062133,High
SPOT,4,27.349459797077706,0.0752576013082058,0.6286703916084628,5.198978544796789,0.5,4266.515728344122,0.10831205301659978,0.04127555088834721,3.2340289294095728,High
ADBE,1,23.111510581285295,0.5452110788174002,0.5929600724002267,4.134383349590122,0.5,3605.395650680506,0.08613298644979421,0.35385684347622565,25.128343693335765,High
SPOT,6,16.62934241641596,0.6697458074256392,0.8835068925885581,13.250255387733176,1.5,2594.17741696089,0.27604698724444116,0.6041241355080469,48.84404890275301,Medium
NFLX,8,7.162731723493688,0.9412216350952906,0.4481972751979274,21.132568253523676,1.0,1117.3861488650152,0.44026183861507656,1.0,70.85356922360006,Low
SPOT,8,6.423698717461205,0.7393361958960009,0.8048645348618938,2.55961053223915,1.0,1002.096999923948,0.05332521942164895,1.0,49.773581672826175,Medium
SPOT,6,14.358139115321345,0.5411029164541511,0.7029051315147072,9.933317484171683,1.0,2239.8697019901297,0.20694411425357673,0.5652921789949249,38.328751185449796,High
SPOT,5,16.595542969191577,0.9326170171703337,0.9428197736573389,5.502902221585762,1.0,2588.904703193886,0.11464379628303671,0.8429525495806341,51.109455890175035,Medium
SPOT,10,20.228015555332423,0.47843683804087656,0.833329525271156,8.457242606385408,0.5,3155.570426631858,0.17619255429969602,0.3547828283492345,21.794213495048886,High
NFLX,6,5.16223803467493,0.5612056530988694,0.6526902768944827,11.634964056592667,0.5,805.3091334092891,0.24239508451234723,1.0,44.77235921902419,Medium
AMZN,11,29.74307226165766,0.5960985276700957,0.769990004906908,26.8865759755153,1.0,4639.919272818594,0.560136999489902,0.3006238843247562,41.18546118519903,Medium
SPOT,6,14.098472085101072,0.40997972588656684,0.9015713856000078,2.5626659848010016,1.0,2199.3616452757674,0.0533888746833542,0.43619591195256924,24.34877399182831,High
SPOT,9,26.202366595028035,0.8384826905658241,0.5656362734334741,1.09231935781784,1.0,4087.5691888243737,0.02275665328787167,0.48000398410095996,42.57228588352674,Medium
ADBE,5,18.37416764163511,0.18517593884505912,0.6155611328946958,11.840942020439801,1.0,2866.370152095077,0.24668629209249585,0.15117087951140004,19.60162379536207,High
SPOT,7,8.260986363333663,0.554842190371608,0.6374392332276504,6.013094859532664,1.5,1288.7138726800513,0.12527280957359718,1.0,55.215497452073414,Medium
ADBE,3,24.939138813363048,0.722233256187194,0.9292939830187896,2.1337795047624035,1.5,3890.5056548846355,0.04445373968255007,0.4343974715359071,39.69886822079541,High
AMZN,5,22.745676872996903,0.9039761718765772,0.5946974379847222,1.4943456063264342,1.0,3548.325592187517,0.03113220013180071,0.596141528513769,47.21400013599906,Medium
NFLX,3,18.1859021232307,0.8839183964342784,0.8885519180699104,9.82207031453211,1.0,2837.0007312239895,0.20462646488608563,0.7290689159476667,49.86499097615684,Medium
NFLX,3,17.8638272833445,0.5087402894301419,0.7364648044267306,4.288169374995261,1.0,2786.7570562017418,0.08933686197906794,0.42718193701788965,30.46153992476058,High
AMZN,4,7.186990143773201,0.6431614511633417,0.6271051632743413,48.0,1.5,1121.1704624286194,1.0,1.0,79.88826608578513,Low
NFLX,5,21.396223714346853,0.394237736129301,0.7316468943325547,6.248508032806257,0.5,3337.810899438109,0.1301772506834637,0.2763836329667034,17.683117426811556,High
AMZN,9,27.781128893857495,0.4681777628802003,0.3191498087979458,2.8634516639076852,1.5,4333.856107441769,0.05965524299807678,0.25278549586787097,37.06910422608552,High
AMZN,5,7.331122980533959,0.9062657925730495,0.8080599674928474,11.8937569518506,1.5,1143.6551849632976,0.24778660316355416,1.0,66.26173934388763,Medium
AMZN,9,11.587786266222622,0.930703993192474,0.2604200862299069,3.3606133839315713,1.0,1807.694657530729,0.07001277883190773,1.0,64.09847130645664,Medium
NFLX,4,27.55769933605247,0.8954140580670197,0.8808274561637147,8.176664040786028,1.0,4299.001096424186,0.17034716751637557,0.4873850573379999,43.42664885424759,Medium
ADBE,11,12.108597745494833,0.13837086181363822,0.8050617900243825,7.906715755195367,0.5,1888.941248297194,0.16472324489990348,0.17141232790368435,7.145254990799771,High
AMZN,6,21.34859180449816,0.8500840213306362,0.7813648174118584,7.251917151454316,1.0,3330.380321501713,0.15108160732196493,0.597288122642021,45.8246249611742,Medium
SPOT,4,18.370454123578604,0.9483637310214803,0.965764354783166,19.080665437787474,1.0,2865.7908432782624,0.39751386328723903,0.7743660483092649,56.59477773214285,Medium
NFLX,5,19.908190125096553,0.3612496945736047,0.8144417520058183,2.9295414491050407,0.5,3105.6776595150623,0.06103211352302168,0.2721867424690264,13.618002623588731,High
AMZN,4,15.394722539431328,0.5186462894216692,0.7355649261805981,28.159359797538094,1.0,2401.576716151287,0.5866533291153769,0.5053481361160287,45.15928475405958,Medium
AMZN,4,12.499786763842778,0.7790952558129959,0.48424650580475587,18.804618691064753,1.0,1949.9667351594733,0.39176288939718235,0.9349302558503974,62.609822051841356,Medium
SPOT,11,6.213336268241724,0.5620781375656487,0.7066438378376666,4.861784454408487,1.0,969.280457845709,0.10128717613351014,1.0,47.12819929607554,Medium
ADBE,7,23.607023482354105,0.9934835217062494,0.5490316476957514,2.3902316706155275,1.5,3682.69566324724,0.04979649313782349,0.6312635236175772,58.59553135463622,Medium
ADBE,9,23.65233655485567,0.45571336515682836,0.46920719593152665,3.9343017133736877,1.0,3689.7645025574843,0.0819646190286185,0.28900740785159773,29.24092702107069,High
